region_code,region,base_date,base_time,forecast_datetime,category,value,nx,ny
namhae,남해군,20260922,1100,2026-09-24 08:00:00,WSD,0.6,80,65
namhae,남해군,20260922,1100,2026-09-24 08:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 09:00:00,TMP,24,80,65
namhae,남해군,20260922,1100,2026-09-24 09:00:00,WSD,0.8,80,65
namhae,남해군,20260922,1100,2026-09-24 09:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 10:00:00,TMP,25,80,65
namhae,남해군,20260922,1100,2026-09-24 10:00:00,WSD,0.7,80,65
namhae,남해군,20260922,1100,2026-09-24 10:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 11:00:00,TMP,26,80,65
namhae,남해군,20260922,1100,2026-09-24 11:00:00,WSD,0.2,80,65
namhae,남해군,20260922,1100,2026-09-24 11:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 12:00:00,TMP,27,80,65
namhae,남해군,20260922,1100,2026-09-24 12:00:00,WSD,0.7,80,65
namhae,남해군,20260922,1100,2026-09-24 12:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 13:00:00,TMP,27,80,65
namhae,남해군,20260922,1100,2026-09-24 13:00:00,WSD,1.2,80,65
namhae,남해군,20260922,1100,2026-09-24 13:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 14:00:00,TMP,28,80,65
namhae,남해군,20260922,1100,2026-09-24 14:00:00,WSD,1.6,80,65
namhae,남해군,20260922,1100,2026-09-24 14:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 15:00:00,TMP,28,80,65
namhae,남해군,20260922,1100,2026-09-24 15:00:00,WSD,1.8,80,65
namhae,남해군,20260922,1100,2026-09-24 15:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 16:00:00,TMP,27,80,65
namhae,남해군,20260922,1100,2026-09-24 16:00:00,WSD,1.7,80,65
namhae,남해군,20260922,1100,2026-09-24 16:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 17:00:00,TMP,26,80,65
namhae,남해군,20260922,1100,2026-09-24 17:00:00,WSD,1.9,80,65
namhae,남해군,20260922,1100,2026-09-24 17:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 18:00:00,TMP,24,80,65
namhae,남해군,20260922,1100,2026-09-24 18:00:00,WSD,2,80,65
namhae,남해군,20260922,1100,2026-09-24 18:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 19:00:00,TMP,23,80,65
namhae,남해군,20260922,1100,2026-09-24 19:00:00,WSD,1.7,80,65
namhae,남해군,20260922,1100,2026-09-24 19:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 20:00:00,TMP,23,80,65
namhae,남해군,20260922,1100,2026-09-24 20:00:00,WSD,1.5,80,65
namhae,남해군,20260922,1100,2026-09-24 20:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 21:00:00,TMP,23,80,65
namhae,남해군,20260922,1100,2026-09-24 21:00:00,WSD,1.6,80,65
namhae,남해군,20260922,1100,2026-09-24 21:00:00,PCP,강수없음,80,65
namhae,남해군,20260922,1100,2026-09-24 22:00:00,TMP,22,80,65
namhae,남해군,20260922,1100,2026-09-24 22:00:00,WSD,1.8,80,65
namhae,남해군,20260922,1100,2026-09-24 22:00:00,PCP,강수없음,80,65
