region,h,config,cv_rmse_mean,rmse_2021,rmse_2022,rmse_2023,rmse_2024,rmse_2025
통영,4,기온|스냅샷,1.1469639858248786,0.826101490860844,1.0549034737559646,1.128824511902635,1.3118823303570213,1.4131081222479274
통영,4,기온|패턴,1.0957593137402226,0.7675286131868259,1.06294791848761,1.024195632315695,1.286371561430825,1.3377528432801566
통영,4,기온+풍속|스냅샷,1.1446157594873658,0.8162248421610974,1.0569161835381595,1.1306935596338576,1.2963588787719835,1.4228853333317302
통영,4,기온+풍속|패턴,1.105819997465262,0.7421412753611449,1.0761623623398449,1.042149010006361,1.2984461264073466,1.370201213211613
통영,4,기온+풍속+강수|스냅샷,1.1434845990732305,0.8155301107850081,1.0551634814405775,1.129609045182873,1.2946723063222862,1.4224480516354077
통영,4,기온+풍속+강수|패턴,1.0930336172372872,0.769242574785273,1.0615270399421484,1.0233676860887662,1.244458629638956,1.3665721557312929
통영,5,수온만|스냅샷,1.3414039148211174,0.9834138728184032,1.2298753854892088,1.3163130144737671,1.5896745880390677,1.5877427132851403
통영,5,수온만|패턴,1.2584705506653813,0.9098273837548705,1.1157493446087463,1.2129038226531415,1.5544620309814206,1.4994101713287284
통영,5,기온|스냅샷,1.3353789561295364,0.9896336915384952,1.2352767222242729,1.2979785450604542,1.553851760089446,1.6001540617350132
통영,5,기온|패턴,1.2703038949779089,0.9247861115174405,1.241437903604492,1.144178454751066,1.5349203569658278,1.5061966480507176
통영,5,기온+풍속|스냅샷,1.3306606862594925,0.9696034167919264,1.2468144509400758,1.2953547255627804,1.5265916147827716,1.614939223219908
통영,5,기온+풍속|패턴,1.2843376873350016,0.890370925459878,1.2546476984139,1.1812100224518451,1.5357480405738368,1.5597117497755488
통영,5,기온+풍속+강수|스냅샷,1.3284918706092281,0.9686724927930667,1.244063952169479,1.2944477745611649,1.52286656348095,1.6124085700414805
통영,5,기온+풍속+강수|패턴,1.264784898295932,0.9357857267348778,1.2339371161631894,1.16015898876518,1.457142697518584,1.536899962297828
통영,6,수온만|스냅샷,1.4784549415797001,1.103804006069671,1.360560240814788,1.4259585293685022,1.7977499161019095,1.70420201554363
통영,6,수온만|패턴,1.3880788438899843,1.026931116057728,1.2380280734461822,1.313412767698593,1.754813305003674,1.6072089572437436
통영,6,기온|스냅샷,1.467882969957938,1.1094449550755792,1.3609779721384587,1.39990854781599,1.7500528870927006,1.7190304876669615
통영,6,기온|패턴,1.4039726857409214,1.0476696237824112,1.3693253127295548,1.2281404215327798,1.7315466109637412,1.6431814596961194
통영,6,기온+풍속|스냅샷,1.4647399783430803,1.0848586355875358,1.3763359548459497,1.3979826593305023,1.7244315383469964,1.7400911036044175
통영,6,기온+풍속|패턴,1.4220640919971541,1.0061505199011758,1.3821973268040697,1.2713262062140882,1.7258386705588284,1.724807736507608
통영,6,기온+풍속+강수|스냅샷,1.4626111514803641,1.0834446561758564,1.3735134137613418,1.3954556077120441,1.723934852008364,1.7367072277442137
통영,6,기온+풍속+강수|패턴,1.3990754290155378,1.0850111070103776,1.3589500558676189,1.2469881047729012,1.6217945841188939,1.682633293307897
통영,7,수온만|스냅샷,1.563812580622763,1.186944489785757,1.4366915963396756,1.5062354757096799,1.937156683751877,1.752034657526825
통영,7,수온만|패턴,1.4781909905982005,1.1159440323249,1.3157599699990912,1.4064763223688879,1.8913616558736892,1.6614129724244342
통영,7,기온|스냅샷,1.5475446472180827,1.1923352580972746,1.4384926676256866,1.4671542121297394,1.8684394589357631,1.7713016393019496
통영,7,기온|패턴,1.503530546026975,1.1390062298765091,1.453256658092701,1.3090755301041483,1.8679259585161168,1.7483883535454006
통영,7,기온+풍속|스냅샷,1.5501504852252015,1.1720690779771799,1.454110421795087,1.4771611987105322,1.8521172901259118,1.7952944375172977
