date,station,code,temperature,n_hours
2021-12-20,여수 군내(fygl4),fygl4,11.11,24
2021-12-21,여수 군내(fygl4),fygl4,11.49,24
2021-12-22,여수 군내(fygl4),fygl4,11.59,24
2021-12-23,여수 군내(fygl4),fygl4,11.67,24
2021-12-24,여수 군내(fygl4),fygl4,11.55,24
2021-12-25,여수 군내(fygl4),fygl4,9.75,24
2021-12-26,여수 군내(fygl4),fygl4,8.5,24
2021-12-27,여수 군내(fygl4),fygl4,8.67,24
2021-12-28,여수 군내(fygl4),fygl4,9.13,24
2021-12-29,여수 군내(fygl4),fygl4,9.39,24
2021-12-30,여수 군내(fygl4),fygl4,8.9,24
2021-12-31,여수 군내(fygl4),fygl4,8.18,24
2022-01-01,여수 군내(fygl4),fygl4,8.29,24
2022-01-02,여수 군내(fygl4),fygl4,8.72,24
2022-01-03,여수 군내(fygl4),fygl4,8.73,24
2022-01-04,여수 군내(fygl4),fygl4,8.78,24
2022-01-05,여수 군내(fygl4),fygl4,8.95,24
2022-01-06,여수 군내(fygl4),fygl4,9.03,24
2022-01-07,여수 군내(fygl4),fygl4,9.08,24
2022-01-08,여수 군내(fygl4),fygl4,9.17,24
2022-01-09,여수 군내(fygl4),fygl4,9.21,23
2022-01-10,여수 군내(fygl4),fygl4,9.32,24
2022-01-11,여수 군내(fygl4),fygl4,8.66,24
2022-01-12,여수 군내(fygl4),fygl4,6.78,24
2022-01-13,여수 군내(fygl4),fygl4,6.74,24
2022-01-14,여수 군내(fygl4),fygl4,6.1,24
2022-01-15,여수 군내(fygl4),fygl4,7.64,24
2022-01-16,여수 군내(fygl4),fygl4,7.88,24
2022-01-17,여수 군내(fygl4),fygl4,7.11,24
2022-01-18,여수 군내(fygl4),fygl4,7.08,24
2022-01-19,여수 군내(fygl4),fygl4,7.45,24
2022-01-20,여수 군내(fygl4),fygl4,7.24,24
2022-01-21,여수 군내(fygl4),fygl4,7.47,24
2022-01-22,여수 군내(fygl4),fygl4,7.7,24
2022-01-23,여수 군내(fygl4),fygl4,7.82,24
2022-01-24,여수 군내(fygl4),fygl4,7.97,24
2022-01-25,여수 군내(fygl4),fygl4,7.92,24
2022-01-26,여수 군내(fygl4),fygl4,7.78,24
2022-01-27,여수 군내(fygl4),fygl4,7.83,24
2022-01-28,여수 군내(fygl4),fygl4,7.46,24
2022-01-29,여수 군내(fygl4),fygl4,7.39,24
2022-01-30,여수 군내(fygl4),fygl4,7.57,24
2022-01-31,여수 군내(fygl4),fygl4,7.42,24
2022-02-01,여수 군내(fygl4),fygl4,7.49,24
2022-02-02,여수 군내(fygl4),fygl4,7.4,24
2022-02-03,여수 군내(fygl4),fygl4,7.64,24
2022-02-04,여수 군내(fygl4),fygl4,7.55,24
2022-02-05,여수 군내(fygl4),fygl4,7.35,24
2022-02-06,여수 군내(fygl4),fygl4,7.23,24
2022-02-07,여수 군내(fygl4),fygl4,7.38,24
2022-02-08,여수 군내(fygl4),fygl4,7.58,24
2022-02-09,여수 군내(fygl4),fygl4,7.72,24
2022-02-10,여수 군내(fygl4),fygl4,8.05,24
2022-02-11,여수 군내(fygl4),fygl4,7.81,24
2022-02-12,여수 군내(fygl4),fygl4,8.07,24
2022-02-13,여수 군내(fygl4),fygl4,8.31,24
2022-02-14,여수 군내(fygl4),fygl4,8.5,24
2022-02-15,여수 군내(fygl4),fygl4,8.17,24
2022-02-16,여수 군내(fygl4),fygl4,7.53,24
2022-02-17,여수 군내(fygl4),fygl4,7.32,24
2022-02-18,여수 군내(fygl4),fygl4,7.65,24
2022-02-19,여수 군내(fygl4),fygl4,7.89,24
2022-02-20,여수 군내(fygl4),fygl4,7.28,24
2022-02-21,여수 군내(fygl4),fygl4,7.54,24
2022-02-22,여수 군내(fygl4),fygl4,7.59,24
2022-02-23,여수 군내(fygl4),fygl4,7.22,24
2022-02-24,여수 군내(fygl4),fygl4,6.66,24
2022-02-25,여수 군내(fygl4),fygl4,6.82,24
2022-02-26,여수 군내(fygl4),fygl4,7.42,24
2022-02-27,여수 군내(fygl4),fygl4,7.49,24
2022-02-28,여수 군내(fygl4),fygl4,7.88,24
2022-03-04,여수 군내(fygl4),fygl4,8.59,24
2022-03-05,여수 군내(fygl4),fygl4,8.55,24
2022-03-06,여수 군내(fygl4),fygl4,8.24,24
2022-03-07,여수 군내(fygl4),fygl4,8.32,24
2022-03-08,여수 군내(fygl4),fygl4,8.55,24
2022-03-09,여수 군내(fygl4),fygl4,8.71,24
2022-03-10,여수 군내(fygl4),fygl4,8.9,24
2022-03-11,여수 군내(fygl4),fygl4,9.02,24
2022-03-12,여수 군내(fygl4),fygl4,9.71,24
2022-03-13,여수 군내(fygl4),fygl4,9.78,24
2022-03-14,여수 군내(fygl4),fygl4,9.48,24
2022-03-15,여수 군내(fygl4),fygl4,9.46,24
2022-03-16,여수 군내(fygl4),fygl4,9.59,24
2022-03-17,여수 군내(fygl4),fygl4,9.58,24
2022-03-18,여수 군내(fygl4),fygl4,9.55,24
2022-03-19,여수 군내(fygl4),fygl4,9.44,24
2022-03-20,여수 군내(fygl4),fygl4,9.81,24
2022-03-21,여수 군내(fygl4),fygl4,9.85,24
2022-03-22,여수 군내(fygl4),fygl4,10.15,24
2022-03-23,여수 군내(fygl4),fygl4,10.32,24
2022-03-24,여수 군내(fygl4),fygl4,10.44,24
2022-03-25,여수 군내(fygl4),fygl4,10.65,24
2022-03-26,여수 군내(fygl4),fygl4,11.13,24
2022-03-27,여수 군내(fygl4),fygl4,11.33,24
2022-03-28,여수 군내(fygl4),fygl4,11.04,24
2022-03-29,여수 군내(fygl4),fygl4,11.17,24
2022-03-30,여수 군내(fygl4),fygl4,11.35,24
2022-03-31,여수 군내(fygl4),fygl4,11.53,24
2022-04-01,여수 군내(fygl4),fygl4,11.54,24
2022-04-02,여수 군내(fygl4),fygl4,11.82,24
2022-04-03,여수 군내(fygl4),fygl4,11.94,24
2022-04-04,여수 군내(fygl4),fygl4,12.09,24
2022-04-07,여수 군내(fygl4),fygl4,12.69,24
2022-04-08,여수 군내(fygl4),fygl4,12.78,24
2022-04-09,여수 군내(fygl4),fygl4,13.24,24
2022-04-10,여수 군내(fygl4),fygl4,13.6,24
2022-04-11,여수 군내(fygl4),fygl4,13.45,24
2022-04-12,여수 군내(fygl4),fygl4,13.64,24
2022-04-13,여수 군내(fygl4),fygl4,13.54,24
2022-04-14,여수 군내(fygl4),fygl4,13.25,24
2022-04-15,여수 군내(fygl4),fygl4,13.4,24
2022-04-16,여수 군내(fygl4),fygl4,13.51,24
2022-04-17,여수 군내(fygl4),fygl4,13.78,24
2022-04-18,여수 군내(fygl4),fygl4,13.97,24
2022-04-19,여수 군내(fygl4),fygl4,14.22,24
2022-04-20,여수 군내(fygl4),fygl4,14.49,24
2022-04-21,여수 군내(fygl4),fygl4,14.11,24
2022-04-22,여수 군내(fygl4),fygl4,14.48,24
2022-04-23,여수 군내(fygl4),fygl4,14.77,23
2022-04-24,여수 군내(fygl4),fygl4,15.24,24
2022-04-25,여수 군내(fygl4),fygl4,14.91,24
2022-04-26,여수 군내(fygl4),fygl4,15.05,24
2022-04-27,여수 군내(fygl4),fygl4,15.05,24
2022-04-28,여수 군내(fygl4),fygl4,15.02,24
2022-04-29,여수 군내(fygl4),fygl4,14.92,23
2022-04-30,여수 군내(fygl4),fygl4,15.04,24
2022-05-01,여수 군내(fygl4),fygl4,15.26,24
2022-05-02,여수 군내(fygl4),fygl4,15.45,24
2022-05-03,여수 군내(fygl4),fygl4,15.5,24
2022-05-04,여수 군내(fygl4),fygl4,15.68,24
2022-05-05,여수 군내(fygl4),fygl4,15.85,24
2022-05-06,여수 군내(fygl4),fygl4,16.0,24
2022-05-07,여수 군내(fygl4),fygl4,16.49,24
2022-05-08,여수 군내(fygl4),fygl4,16.4,24
2022-05-09,여수 군내(fygl4),fygl4,16.55,24
2022-05-10,여수 군내(fygl4),fygl4,16.42,24
2022-05-11,여수 군내(fygl4),fygl4,16.55,24
2022-05-12,여수 군내(fygl4),fygl4,16.82,24
2022-05-13,여수 군내(fygl4),fygl4,16.72,24
2022-05-14,여수 군내(fygl4),fygl4,16.8,24
2022-05-15,여수 군내(fygl4),fygl4,16.82,24
2022-05-16,여수 군내(fygl4),fygl4,16.86,24
2022-05-17,여수 군내(fygl4),fygl4,17.06,24
2022-05-18,여수 군내(fygl4),fygl4,17.2,24
2022-05-19,여수 군내(fygl4),fygl4,17.2,24
2022-05-20,여수 군내(fygl4),fygl4,17.15,24
2022-05-21,여수 군내(fygl4),fygl4,17.4,24
2022-05-22,여수 군내(fygl4),fygl4,18.12,24
2022-05-23,여수 군내(fygl4),fygl4,18.12,24
2022-05-24,여수 군내(fygl4),fygl4,18.05,24
2022-05-25,여수 군내(fygl4),fygl4,18.04,24
2022-05-26,여수 군내(fygl4),fygl4,18.26,24
2022-05-27,여수 군내(fygl4),fygl4,18.41,24
2022-05-28,여수 군내(fygl4),fygl4,18.39,24
2022-05-29,여수 군내(fygl4),fygl4,18.4,24
2022-05-30,여수 군내(fygl4),fygl4,18.2,24
2022-05-31,여수 군내(fygl4),fygl4,18.64,24
2022-06-01,여수 군내(fygl4),fygl4,18.75,24
2022-06-02,여수 군내(fygl4),fygl4,18.84,24
2022-06-03,여수 군내(fygl4),fygl4,18.9,24
2022-06-04,여수 군내(fygl4),fygl4,18.72,24
2022-06-05,여수 군내(fygl4),fygl4,18.48,24
2022-06-06,여수 군내(fygl4),fygl4,18.87,24
2022-06-07,여수 군내(fygl4),fygl4,18.98,24
2022-06-08,여수 군내(fygl4),fygl4,19.09,24
2022-06-09,여수 군내(fygl4),fygl4,19.49,24
2022-06-10,여수 군내(fygl4),fygl4,19.64,24
2022-06-11,여수 군내(fygl4),fygl4,19.73,24
2022-06-12,여수 군내(fygl4),fygl4,19.83,24
2022-06-13,여수 군내(fygl4),fygl4,19.71,24
2022-06-14,여수 군내(fygl4),fygl4,19.66,24
2022-06-15,여수 군내(fygl4),fygl4,19.88,24
2022-06-16,여수 군내(fygl4),fygl4,20.4,24
2022-06-17,여수 군내(fygl4),fygl4,20.58,24
2022-06-18,여수 군내(fygl4),fygl4,21.04,24
2022-06-19,여수 군내(fygl4),fygl4,21.38,24
2022-06-20,여수 군내(fygl4),fygl4,21.35,24
2022-06-21,여수 군내(fygl4),fygl4,21.6,24
2022-06-22,여수 군내(fygl4),fygl4,21.88,22
2022-06-23,여수 군내(fygl4),fygl4,21.88,22
2022-06-24,여수 군내(fygl4),fygl4,22.13,24
2022-06-25,여수 군내(fygl4),fygl4,22.15,24
2022-06-26,여수 군내(fygl4),fygl4,22.25,24
2022-06-27,여수 군내(fygl4),fygl4,22.15,24
2022-06-28,여수 군내(fygl4),fygl4,22.29,24
2022-06-29,여수 군내(fygl4),fygl4,22.47,24
2022-06-30,여수 군내(fygl4),fygl4,22.55,24
2022-07-01,여수 군내(fygl4),fygl4,22.42,24
2022-07-02,여수 군내(fygl4),fygl4,22.26,24
2022-07-03,여수 군내(fygl4),fygl4,22.17,24
2022-07-04,여수 군내(fygl4),fygl4,22.32,24
2022-07-05,여수 군내(fygl4),fygl4,23.06,24
2022-07-06,여수 군내(fygl4),fygl4,23.42,24
2022-07-07,여수 군내(fygl4),fygl4,23.69,24
2022-07-08,여수 군내(fygl4),fygl4,24.46,24
2022-07-09,여수 군내(fygl4),fygl4,24.53,24
2022-07-10,여수 군내(fygl4),fygl4,24.39,24
2022-07-11,여수 군내(fygl4),fygl4,23.63,24
2022-07-12,여수 군내(fygl4),fygl4,23.32,24
2022-07-13,여수 군내(fygl4),fygl4,23.3,24
2022-07-14,여수 군내(fygl4),fygl4,23.66,24
2022-07-15,여수 군내(fygl4),fygl4,23.89,24
2022-07-16,여수 군내(fygl4),fygl4,23.59,24
2022-07-17,여수 군내(fygl4),fygl4,23.45,24
2022-07-18,여수 군내(fygl4),fygl4,22.7,24
2022-07-19,여수 군내(fygl4),fygl4,23.35,24
2022-07-20,여수 군내(fygl4),fygl4,23.9,24
2022-07-21,여수 군내(fygl4),fygl4,23.9,24
2022-07-22,여수 군내(fygl4),fygl4,24.67,24
2022-07-23,여수 군내(fygl4),fygl4,24.4,24
2022-07-24,여수 군내(fygl4),fygl4,24.2,24
2022-07-25,여수 군내(fygl4),fygl4,24.9,24
2022-07-26,여수 군내(fygl4),fygl4,23.45,24
2022-07-27,여수 군내(fygl4),fygl4,22.62,24
2022-07-28,여수 군내(fygl4),fygl4,22.52,24
2022-07-29,여수 군내(fygl4),fygl4,22.9,24
2022-07-30,여수 군내(fygl4),fygl4,22.92,24
2022-07-31,여수 군내(fygl4),fygl4,23.38,24
2022-08-01,여수 군내(fygl4),fygl4,24.21,24
2022-08-02,여수 군내(fygl4),fygl4,24.74,24
2022-08-03,여수 군내(fygl4),fygl4,25.07,24
2022-08-04,여수 군내(fygl4),fygl4,25.3,24
2022-08-05,여수 군내(fygl4),fygl4,25.48,24
2022-08-06,여수 군내(fygl4),fygl4,26.02,24
2022-08-07,여수 군내(fygl4),fygl4,26.17,24
2022-08-08,여수 군내(fygl4),fygl4,26.42,24
2022-08-09,여수 군내(fygl4),fygl4,26.03,24
2022-08-10,여수 군내(fygl4),fygl4,25.48,24
2022-08-11,여수 군내(fygl4),fygl4,24.41,24
2022-08-12,여수 군내(fygl4),fygl4,24.08,24
2022-08-13,여수 군내(fygl4),fygl4,23.68,24
2022-08-14,여수 군내(fygl4),fygl4,23.75,24
2022-08-15,여수 군내(fygl4),fygl4,23.88,24
2022-08-16,여수 군내(fygl4),fygl4,23.77,24
2022-08-17,여수 군내(fygl4),fygl4,22.95,24
2022-08-18,여수 군내(fygl4),fygl4,23.67,24
2022-08-19,여수 군내(fygl4),fygl4,24.35,24
2022-08-20,여수 군내(fygl4),fygl4,24.88,24
2022-08-21,여수 군내(fygl4),fygl4,24.61,24
2022-08-22,여수 군내(fygl4),fygl4,24.86,24
2022-08-23,여수 군내(fygl4),fygl4,24.65,24
2022-08-24,여수 군내(fygl4),fygl4,23.52,24
2022-08-25,여수 군내(fygl4),fygl4,23.08,24
2022-08-26,여수 군내(fygl4),fygl4,23.09,24
2022-08-27,여수 군내(fygl4),fygl4,22.76,24
2022-08-28,여수 군내(fygl4),fygl4,22.31,24
2022-08-29,여수 군내(fygl4),fygl4,22.15,24
2022-08-30,여수 군내(fygl4),fygl4,22.17,23
2022-08-31,여수 군내(fygl4),fygl4,22.48,24
2022-09-01,여수 군내(fygl4),fygl4,22.49,24
2022-09-02,여수 군내(fygl4),fygl4,22.35,24
2022-09-03,여수 군내(fygl4),fygl4,22.48,24
2022-09-04,여수 군내(fygl4),fygl4,23.11,24
2022-09-05,여수 군내(fygl4),fygl4,23.41,24
2022-09-06,여수 군내(fygl4),fygl4,23.48,24
2022-09-07,여수 군내(fygl4),fygl4,23.75,24
2022-09-08,여수 군내(fygl4),fygl4,23.87,24
2022-09-11,여수 군내(fygl4),fygl4,24.29,24
2022-09-12,여수 군내(fygl4),fygl4,24.26,24
2022-09-13,여수 군내(fygl4),fygl4,24.35,24
2022-09-14,여수 군내(fygl4),fygl4,24.1,23
2022-09-15,여수 군내(fygl4),fygl4,24.19,24
2022-09-16,여수 군내(fygl4),fygl4,24.39,24
2022-09-17,여수 군내(fygl4),fygl4,24.53,24
2022-09-18,여수 군내(fygl4),fygl4,24.7,24
2022-09-19,여수 군내(fygl4),fygl4,24.9,24
2022-09-20,여수 군내(fygl4),fygl4,24.79,24
2022-09-21,여수 군내(fygl4),fygl4,24.48,24
2022-09-22,여수 군내(fygl4),fygl4,24.29,24
2022-09-23,여수 군내(fygl4),fygl4,24.24,24
2022-09-24,여수 군내(fygl4),fygl4,23.89,24
2022-09-25,여수 군내(fygl4),fygl4,23.79,24
2022-09-26,여수 군내(fygl4),fygl4,23.61,23
2022-09-27,여수 군내(fygl4),fygl4,23.61,24
2022-09-28,여수 군내(fygl4),fygl4,23.65,24
2022-09-29,여수 군내(fygl4),fygl4,23.8,24
2022-09-30,여수 군내(fygl4),fygl4,23.89,24
2022-10-01,여수 군내(fygl4),fygl4,24.0,24
2022-10-02,여수 군내(fygl4),fygl4,24.06,24
2022-10-03,여수 군내(fygl4),fygl4,24.12,24
2022-10-04,여수 군내(fygl4),fygl4,24.16,24
2022-10-05,여수 군내(fygl4),fygl4,23.81,24
2022-10-06,여수 군내(fygl4),fygl4,23.46,24
2022-10-07,여수 군내(fygl4),fygl4,22.99,24
2022-10-08,여수 군내(fygl4),fygl4,22.6,24
2022-10-09,여수 군내(fygl4),fygl4,22.12,24
2022-10-10,여수 군내(fygl4),fygl4,21.47,24
2022-10-11,여수 군내(fygl4),fygl4,20.89,24
2022-10-12,여수 군내(fygl4),fygl4,20.67,24
2022-10-13,여수 군내(fygl4),fygl4,20.66,24
2022-10-14,여수 군내(fygl4),fygl4,20.72,24
2022-10-15,여수 군내(fygl4),fygl4,20.8,24
2022-10-16,여수 군내(fygl4),fygl4,20.92,24
2022-10-17,여수 군내(fygl4),fygl4,20.65,24
2022-10-18,여수 군내(fygl4),fygl4,19.7,24
2022-10-19,여수 군내(fygl4),fygl4,19.3,24
2022-10-20,여수 군내(fygl4),fygl4,19.55,24
2022-10-21,여수 군내(fygl4),fygl4,19.58,20
2022-10-23,여수 군내(fygl4),fygl4,19.56,24
2022-10-24,여수 군내(fygl4),fygl4,19.05,24
2022-10-25,여수 군내(fygl4),fygl4,18.63,24
2022-10-26,여수 군내(fygl4),fygl4,18.51,24
2022-10-27,여수 군내(fygl4),fygl4,18.65,24
2022-10-28,여수 군내(fygl4),fygl4,18.68,24
2022-10-29,여수 군내(fygl4),fygl4,18.72,24
2022-10-30,여수 군내(fygl4),fygl4,18.68,24
2022-10-31,여수 군내(fygl4),fygl4,18.53,24
2022-11-01,여수 군내(fygl4),fygl4,18.62,24
2022-11-02,여수 군내(fygl4),fygl4,18.53,24
2022-11-03,여수 군내(fygl4),fygl4,18.37,24
2022-11-04,여수 군내(fygl4),fygl4,17.4,24
2022-11-05,여수 군내(fygl4),fygl4,17.08,24
2022-11-06,여수 군내(fygl4),fygl4,17.07,24
2022-11-07,여수 군내(fygl4),fygl4,17.06,24
2022-11-08,여수 군내(fygl4),fygl4,17.12,24
2022-11-09,여수 군내(fygl4),fygl4,17.05,24
2022-11-10,여수 군내(fygl4),fygl4,17.13,24
2022-11-11,여수 군내(fygl4),fygl4,17.33,24
2022-11-12,여수 군내(fygl4),fygl4,17.47,24
2022-11-13,여수 군내(fygl4),fygl4,17.25,24
2022-11-14,여수 군내(fygl4),fygl4,16.71,24
2022-11-15,여수 군내(fygl4),fygl4,16.3,24
2022-11-16,여수 군내(fygl4),fygl4,16.23,24
2022-11-17,여수 군내(fygl4),fygl4,16.41,22
2022-11-18,여수 군내(fygl4),fygl4,16.47,24
2022-11-19,여수 군내(fygl4),fygl4,16.51,24
2022-11-20,여수 군내(fygl4),fygl4,16.5,24
2022-11-21,여수 군내(fygl4),fygl4,16.45,24
2022-11-22,여수 군내(fygl4),fygl4,16.37,24
2022-11-23,여수 군내(fygl4),fygl4,16.28,24
2022-11-24,여수 군내(fygl4),fygl4,16.05,24
2022-11-25,여수 군내(fygl4),fygl4,15.97,24
2022-11-26,여수 군내(fygl4),fygl4,16.03,24
2022-11-27,여수 군내(fygl4),fygl4,15.82,24
2022-11-28,여수 군내(fygl4),fygl4,15.93,24
2022-11-29,여수 군내(fygl4),fygl4,16.01,24
2022-11-30,여수 군내(fygl4),fygl4,14.67,24
2022-12-01,여수 군내(fygl4),fygl4,13.85,24
2022-12-02,여수 군내(fygl4),fygl4,14.09,24
2022-12-03,여수 군내(fygl4),fygl4,14.25,24
2022-12-04,여수 군내(fygl4),fygl4,14.05,24
2022-12-05,여수 군내(fygl4),fygl4,13.55,24
2022-12-06,여수 군내(fygl4),fygl4,13.37,24
2022-12-07,여수 군내(fygl4),fygl4,13.11,24
2022-12-08,여수 군내(fygl4),fygl4,13.12,24
2022-12-09,여수 군내(fygl4),fygl4,13.27,24
2022-12-10,여수 군내(fygl4),fygl4,13.22,24
2022-12-11,여수 군내(fygl4),fygl4,13.08,24
2022-12-12,여수 군내(fygl4),fygl4,12.96,24
2022-12-13,여수 군내(fygl4),fygl4,12.84,24
2022-12-14,여수 군내(fygl4),fygl4,12.09,24
2022-12-15,여수 군내(fygl4),fygl4,12.12,24
2022-12-16,여수 군내(fygl4),fygl4,11.78,24
2022-12-17,여수 군내(fygl4),fygl4,10.99,24
2022-12-18,여수 군내(fygl4),fygl4,10.2,24
2022-12-19,여수 군내(fygl4),fygl4,10.69,24
2022-12-20,여수 군내(fygl4),fygl4,10.94,24
2022-12-21,여수 군내(fygl4),fygl4,11.05,24
2022-12-22,여수 군내(fygl4),fygl4,10.02,23
2022-12-23,여수 군내(fygl4),fygl4,8.78,24
2022-12-24,여수 군내(fygl4),fygl4,9.36,24
2022-12-25,여수 군내(fygl4),fygl4,9.15,24
2022-12-26,여수 군내(fygl4),fygl4,9.12,24
2022-12-27,여수 군내(fygl4),fygl4,9.22,24
2022-12-28,여수 군내(fygl4),fygl4,9.01,24
2022-12-29,여수 군내(fygl4),fygl4,8.89,24
2022-12-30,여수 군내(fygl4),fygl4,9.04,24
2022-12-31,여수 군내(fygl4),fygl4,8.83,24
2023-01-01,여수 군내(fygl4),fygl4,8.48,24
2023-01-02,여수 군내(fygl4),fygl4,7.9,24
2023-01-03,여수 군내(fygl4),fygl4,7.28,24
2023-01-04,여수 군내(fygl4),fygl4,7.66,24
2023-01-05,여수 군내(fygl4),fygl4,8.16,24
2023-01-06,여수 군내(fygl4),fygl4,8.45,24
2023-01-07,여수 군내(fygl4),fygl4,8.44,24
2023-01-08,여수 군내(fygl4),fygl4,8.41,24
2023-01-09,여수 군내(fygl4),fygl4,8.71,24
2023-01-10,여수 군내(fygl4),fygl4,8.68,24
2023-01-11,여수 군내(fygl4),fygl4,8.99,24
2023-01-12,여수 군내(fygl4),fygl4,9.28,24
2023-01-13,여수 군내(fygl4),fygl4,9.65,24
2023-01-14,여수 군내(fygl4),fygl4,9.7,24
2023-01-15,여수 군내(fygl4),fygl4,9.48,24
2023-01-16,여수 군내(fygl4),fygl4,8.26,24
2023-01-17,여수 군내(fygl4),fygl4,7.67,24
2023-01-18,여수 군내(fygl4),fygl4,7.91,24
2023-01-19,여수 군내(fygl4),fygl4,8.17,24
2023-01-20,여수 군내(fygl4),fygl4,8.07,24
2023-01-21,여수 군내(fygl4),fygl4,7.73,24
2023-01-22,여수 군내(fygl4),fygl4,8.05,24
2023-01-23,여수 군내(fygl4),fygl4,8.31,24
2023-01-24,여수 군내(fygl4),fygl4,7.11,24
2023-01-25,여수 군내(fygl4),fygl4,6.8,24
2023-01-26,여수 군내(fygl4),fygl4,7.42,24
2023-01-27,여수 군내(fygl4),fygl4,7.17,24
2023-01-28,여수 군내(fygl4),fygl4,6.81,24
2023-01-29,여수 군내(fygl4),fygl4,7.07,24
2023-01-30,여수 군내(fygl4),fygl4,6.58,24
2023-01-31,여수 군내(fygl4),fygl4,6.75,24
2023-02-01,여수 군내(fygl4),fygl4,7.56,24
2023-02-02,여수 군내(fygl4),fygl4,6.95,24
2023-02-03,여수 군내(fygl4),fygl4,7.3,24
2023-02-04,여수 군내(fygl4),fygl4,7.39,24
2023-02-05,여수 군내(fygl4),fygl4,7.8,24
2023-02-06,여수 군내(fygl4),fygl4,7.81,24
2023-02-07,여수 군내(fygl4),fygl4,8.04,24
2023-02-08,여수 군내(fygl4),fygl4,8.12,24
2023-02-09,여수 군내(fygl4),fygl4,7.99,24
2023-02-10,여수 군내(fygl4),fygl4,8.29,24
2023-02-11,여수 군내(fygl4),fygl4,8.17,24
2023-02-12,여수 군내(fygl4),fygl4,8.16,24
2023-02-13,여수 군내(fygl4),fygl4,8.12,24
2023-02-14,여수 군내(fygl4),fygl4,8.07,24
2023-02-15,여수 군내(fygl4),fygl4,8.11,24
2023-02-16,여수 군내(fygl4),fygl4,8.13,24
2023-02-17,여수 군내(fygl4),fygl4,8.15,24
2023-02-18,여수 군내(fygl4),fygl4,8.34,24
2023-02-19,여수 군내(fygl4),fygl4,8.48,24
2023-02-20,여수 군내(fygl4),fygl4,8.26,24
2023-02-21,여수 군내(fygl4),fygl4,8.2,24
2023-02-22,여수 군내(fygl4),fygl4,8.56,24
2023-02-23,여수 군내(fygl4),fygl4,9.07,24
2023-02-24,여수 군내(fygl4),fygl4,9.35,24
2023-02-25,여수 군내(fygl4),fygl4,9.05,24
2023-02-26,여수 군내(fygl4),fygl4,9.24,24
2023-02-27,여수 군내(fygl4),fygl4,9.54,24
2023-02-28,여수 군내(fygl4),fygl4,9.78,24
2023-03-01,여수 군내(fygl4),fygl4,9.7,24
2023-03-02,여수 군내(fygl4),fygl4,9.4,24
2023-03-03,여수 군내(fygl4),fygl4,9.17,24
2023-03-04,여수 군내(fygl4),fygl4,9.75,24
2023-03-05,여수 군내(fygl4),fygl4,10.07,24
2023-03-06,여수 군내(fygl4),fygl4,10.22,24
2023-03-07,여수 군내(fygl4),fygl4,10.38,24
2023-03-08,여수 군내(fygl4),fygl4,10.59,24
2023-03-09,여수 군내(fygl4),fygl4,10.87,24
2023-03-10,여수 군내(fygl4),fygl4,10.98,24
2023-03-11,여수 군내(fygl4),fygl4,11.18,24
2023-03-12,여수 군내(fygl4),fygl4,11.25,24
2023-03-13,여수 군내(fygl4),fygl4,10.9,24
2023-03-14,여수 군내(fygl4),fygl4,11.24,24
2023-03-15,여수 군내(fygl4),fygl4,11.43,24
2023-03-16,여수 군내(fygl4),fygl4,11.59,24
2023-03-17,여수 군내(fygl4),fygl4,11.49,23
2023-03-18,여수 군내(fygl4),fygl4,11.6,24
2023-03-19,여수 군내(fygl4),fygl4,11.64,24
2023-03-20,여수 군내(fygl4),fygl4,11.88,24
2023-03-21,여수 군내(fygl4),fygl4,12.03,24
2023-03-22,여수 군내(fygl4),fygl4,12.21,24
2023-03-23,여수 군내(fygl4),fygl4,12.42,24
2023-03-24,여수 군내(fygl4),fygl4,12.5,24
2023-03-25,여수 군내(fygl4),fygl4,12.55,24
2023-03-26,여수 군내(fygl4),fygl4,12.88,17
2023-03-27,여수 군내(fygl4),fygl4,12.74,23
2023-03-28,여수 군내(fygl4),fygl4,12.84,24
2023-03-29,여수 군내(fygl4),fygl4,13.14,24
2023-03-30,여수 군내(fygl4),fygl4,13.3,24
2023-03-31,여수 군내(fygl4),fygl4,13.46,24
2023-04-01,여수 군내(fygl4),fygl4,13.41,24
2023-04-02,여수 군내(fygl4),fygl4,13.6,24
2023-04-03,여수 군내(fygl4),fygl4,13.66,24
2023-04-04,여수 군내(fygl4),fygl4,13.74,24
2023-04-05,여수 군내(fygl4),fygl4,13.87,24
2023-04-06,여수 군내(fygl4),fygl4,13.83,24
2023-04-07,여수 군내(fygl4),fygl4,13.93,24
2023-04-08,여수 군내(fygl4),fygl4,13.77,24
2023-04-09,여수 군내(fygl4),fygl4,13.88,24
2023-04-10,여수 군내(fygl4),fygl4,14.08,24
2023-04-11,여수 군내(fygl4),fygl4,14.2,24
2023-04-12,여수 군내(fygl4),fygl4,14.4,24
2023-04-13,여수 군내(fygl4),fygl4,14.43,24
2023-04-14,여수 군내(fygl4),fygl4,14.38,24
2023-04-15,여수 군내(fygl4),fygl4,14.3,24
2023-04-16,여수 군내(fygl4),fygl4,14.35,24
2023-04-17,여수 군내(fygl4),fygl4,14.5,24
2023-04-18,여수 군내(fygl4),fygl4,14.64,24
2023-04-19,여수 군내(fygl4),fygl4,14.72,24
2023-04-20,여수 군내(fygl4),fygl4,15.04,24
2023-04-21,여수 군내(fygl4),fygl4,15.24,24
2023-04-22,여수 군내(fygl4),fygl4,15.13,24
2023-04-23,여수 군내(fygl4),fygl4,14.98,24
